"Date","Price","Open","High","Low","Vol.","Change %"
"04/04/2023","87.6458","87.7870","88.7969","86.5056","","0.36%"
"04/03/2023","87.3309","86.7228","87.8847","85.7889","","6.28%"
"03/31/2023","82.1727","80.8696","82.1944","80.1203","","1.75%"
"03/30/2023","80.7610","78.9801","80.9890","78.8606","","1.92%"
"03/29/2023","79.2407","80.0877","80.7393","79.0452","","-0.31%"
"03/28/2023","79.4904","79.1321","80.2723","78.4588","","0.54%"
"03/27/2023","79.0669","75.1467","79.2407","75.0815","","5.13%"
"03/24/2023","75.2119","75.1576","76.4064","72.5839","","-1.00%"
"03/23/2023","75.9720","76.0806","77.7964","75.8091","","-1.33%"
"03/22/2023","76.9928","75.0924","77.1123","74.8426","","1.77%"
"03/21/2023","75.6571","73.2572","75.7331","72.6708","","2.73%"
"03/20/2023","73.6481","72.8554","73.7024","69.9016","","1.33%"
"03/17/2023","72.6816","75.3313","75.7874","71.1505","","-2.32%"
"03/16/2023","74.4083","73.9087","75.4616","71.5957","","1.15%"
"03/15/2023","73.5612","78.4805","78.9475","71.5631","","-5.25%"
"03/14/2023","77.6335","80.8370","81.0216","77.3403","","-4.57%"
"03/13/2023","81.3474","83.1283","83.9319","78.6760","","-2.44%"
"03/10/2023","83.3781","81.9555","83.8016","81.3691","","1.24%"
"03/09/2023","82.3573","83.4215","84.8658","82.2379","","-1.26%"
"03/08/2023","83.4107","84.5183","84.5726","82.8351","","-1.17%"
"03/07/2023","84.3989","87.7653","87.8847","84.2686","","-3.53%"
"03/06/2023","87.4829","85.9518","87.5481","85.1916","","0.97%"
"03/03/2023","86.6467","84.7029","86.7119","82.6614","","1.89%"
"03/02/2023","85.0396","84.5943","85.4739","84.0405","","0.62%"
"03/01/2023","84.5183","84.1817","84.5618","82.8677","","0.83%"
"02/28/2023","83.8233","82.4550","84.6160","82.4225","","1.82%"
"02/27/2023","82.3247","83.0414","83.5410","81.6080","","-0.86%"
"02/24/2023","83.0414","82.6397","83.2695","80.6958","","1.15%"
"02/23/2023","82.0967","80.9782","82.7157","80.5981","","1.90%"
"02/22/2023","80.5655","83.1609","83.2586","80.5329","","-3.06%"
"02/21/2023","83.1066","83.5627","84.4749","82.6288","","-0.22%"
"02/17/2023","83.2912","85.2893","85.3002","81.9990","","-2.79%"
"02/16/2023","85.6803","86.4513","86.7662","85.1047","","-0.15%"
"02/15/2023","85.8106","85.8866","86.3536","84.3446","","-0.48%"
"02/14/2023","86.2232","86.4187","86.8531","84.6160","","-1.31%"
"02/13/2023","87.3635","86.1941","87.8221","85.5964","","0.52%"
"02/10/2023","86.9157","84.8057","87.5335","84.4903","","2.11%"
"02/09/2023","85.1168","85.5848","85.9462","83.5100","","-0.54%"
"02/08/2023","85.5805","84.4473","85.6655","84.1335","","1.71%"
"02/07/2023","84.1422","81.7534","84.2295","81.5244","","4.09%"
"02/06/2023","80.8372","80.1936","81.1535","78.8411","","0.98%"
"02/03/2023","80.0518","82.7460","85.0476","79.9318","","-3.28%"
"02/02/2023","82.7678","84.1095","84.2513","81.7862","","-0.69%"
"02/01/2023","83.3460","86.1493","86.9455","83.0078","","-3.12%"
"01/31/2023","86.0293","84.8621","86.4329","83.5205","","1.25%"
"01/30/2023","84.9712","87.1091","87.1419","84.8403","","-2.23%"
"01/27/2023","86.9128","88.6907","89.9451","86.2692","","-1.64%"
"01/26/2023","88.3635","87.9163","89.5634","87.2182","","1.07%"
"01/25/2023","87.4255","87.7091","88.5599","86.6837","","0.03%"
"01/24/2023","87.4036","89.2143","89.6615","86.9237","","-1.83%"
"01/23/2023","89.0289","88.6362","90.0869","88.5162","","-0.02%"
"01/20/2023","89.0507","88.4181","89.2907","87.1746","","1.28%"
"01/19/2023","87.9272","86.1056","88.8653","85.5930","","1.02%"
"01/18/2023","87.0437","88.5817","90.1306","86.5637","","-0.81%"
"01/17/2023","87.7527","86.6292","88.8871","86.4110","","0.42%"
"01/13/2023","87.3818","85.4730","87.4255","85.3748","","1.86%"
"01/12/2023","85.7893","84.7858","86.5637","84.4258","","1.25%"
"01/11/2023","84.7312","81.5244","85.1021","81.3280","","3.06%"
"01/10/2023","82.2116","81.3935","83.0733","80.8917","","0.60%"
"01/09/2023","81.7207","81.7971","83.9241","81.4371","","1.19%"
"01/06/2023","80.7608","81.5353","82.5824","80.1936","","0.16%"
"01/05/2023","80.6299","80.6627","81.9607","79.3864","","1.12%"
"01/04/2023","79.7355","84.0768","84.1749","79.6810","","-5.21%"
"01/03/2023","84.1204","87.3818","88.9853","83.8586","","-4.14%"
"12/30/2022","87.7527","85.8111","87.7963","84.9930","","2.48%"
"12/29/2022","85.6257","85.7348","86.0947","83.9568","","-0.73%"
"12/28/2022","86.2583","86.9782","87.0655","84.4913","","-0.70%"
"12/27/2022","86.8692","87.7200","88.5490","86.5310","","0.00%"
"12/23/2022","86.8692","85.2003","87.4582","84.9712","","2.87%"
"12/22/2022","84.4476","85.8438","86.9782","84.0222","","-1.05%"
"12/21/2022","85.3421","83.4005","85.5275","82.6915","","2.64%"
"12/20/2022","83.1496","83.1714","83.8259","81.2626","","1.05%"
"12/19/2022","82.2879","82.3643","83.4441","80.8481","","1.21%"
"12/16/2022","81.3062","83.4441","83.4441","80.1609","","-2.08%"
"12/15/2022","83.0296","83.6514","84.8512","82.3534","","-1.56%"
"12/14/2022","84.3495","82.1243","84.7967","82.0479","","2.32%"
"12/13/2022","82.4406","81.0394","83.3050","80.1510","","2.92%"
"12/12/2022","80.1052","78.3337","80.8217","77.0427","","2.92%"
"12/09/2022","77.8356","78.9859","79.7513","76.8822","","-0.53%"
"12/08/2022","78.2511","79.6321","82.4311","77.9097","","-0.83%"
"12/07/2022","78.9077","81.2636","82.6005","78.6666","","-3.02%"
"12/06/2022","81.3622","85.0660","85.1975","80.4747","","-3.48%"
"12/05/2022","84.2990","88.8684","90.6326","84.1675","","-3.81%"
"12/02/2022","87.6411","89.1095","90.0409","87.3233","","-1.53%"
"12/01/2022","88.9999","88.2438","91.2791","87.6082","","0.83%"
"11/30/2022","88.2657","86.6001","89.0985","85.9098","","3.01%"
"11/29/2022","85.6906","84.7482","87.1809","84.4962","","1.24%"
"11/28/2022","84.6387","81.5595","85.2852","80.6500","","1.26%"
"11/25/2022","83.5867","85.7016","87.5535","83.5429","","-2.13%"
"11/23/2022","85.4057","88.8355","89.7779","84.2113","","-3.72%"
"11/22/2022","88.7040","87.9479","90.2272","87.5096","","1.14%"
"11/21/2022","87.7069","87.0056","88.1561","82.5128","","-0.09%"
"11/18/2022","87.7836","89.9423","90.3258","85.0770","","-1.58%"
"11/17/2022","89.1971","92.1010","92.9447","88.9999","","-4.24%"
"11/16/2022","93.1420","94.1720","95.2021","91.7174","","-1.45%"
"11/15/2022","94.5117","93.2516","96.4074","91.5531","","1.28%"
"11/14/2022","93.3173","97.0649","97.2621","93.1968","","-3.40%"
"11/11/2022","96.6047","94.2049","97.7224","94.0515","","2.92%"
"11/10/2022","93.8652","92.9338","94.7309","91.9695","","0.78%"
"11/09/2022","93.1420","96.2759","96.4841","93.0653","","-3.41%"
"11/08/2022","96.4293","99.2674","99.4099","96.2759","","-3.01%"
"11/07/2022","99.4208","98.8839","101.3823","98.4785","","-0.79%"
"11/04/2022","100.2098","95.9253","100.4070","95.9253","","4.90%"
"11/03/2022","95.5308","96.6814","96.9991","94.8733","","-1.89%"
"11/02/2022","97.3717","96.5937","97.6347","94.9391","","1.92%"
"11/01/2022","95.5417","93.8323","96.7033","93.8323","","2.10%"
"10/31/2022","93.5803","94.5227","94.8404","92.2434","","-1.40%"
"10/28/2022","94.9062","95.5965","95.8376","94.0843","","-1.39%"
"10/27/2022","96.2430","95.3226","96.9005","94.3693","","1.33%"
"10/26/2022","94.9829","91.8051","95.4870","91.1586","","2.81%"
"10/25/2022","92.3859","91.7613","93.1201","90.0299","","0.86%"
"10/24/2022","91.5969","92.5393","92.8571","89.4601","","-0.43%"
"10/21/2022","91.9914","91.3887","92.7037","89.9094","","0.78%"
"10/20/2022","91.2791","91.4106","93.8652","90.9285","","-0.14%"
"10/19/2022","91.4106","90.1066","91.9037","88.5945","","2.62%"
"10/18/2022","89.0766","91.6846","92.4845","88.2438","","-2.66%"
"10/17/2022","91.5092","92.1338","93.2406","90.6984","","-0.05%"
"10/14/2022","91.5531","95.1144","95.5198","91.1367","","-3.58%"
"10/13/2022","94.9500","92.9975","95.3641","91.1713","","2.22%"
"10/12/2022","92.8841","94.0843","95.6896","91.8898","","-2.19%"
"10/11/2022","94.9682","96.9723","97.0325","93.9930","","-2.00%"
"10/10/2022","96.9098","97.9882","99.5609","96.6980","","-1.63%"
"10/07/2022","98.5124","94.0143","98.6826","93.5996","","4.74%"
"10/06/2022","94.0568","93.5145","94.3971","92.6000","","0.79%"
"10/05/2022","93.3231","91.7918","94.0037","90.9305","","1.43%"
"10/04/2022","92.0045","89.0377","92.4618","88.8994","","3.46%"
"10/03/2022","88.9313","87.1980","89.8884","86.5493","","5.21%"
"09/30/2022","84.5289","86.7407","87.7190","84.1992","","-2.14%"
"09/29/2022","86.3792","87.4532","88.1869","85.4328","","-1.12%"
"09/28/2022","87.3575","82.4659","87.5064","81.4557","","4.65%"
"09/27/2022","83.4761","81.9767","84.3694","81.7428","","2.33%"
"09/26/2022","81.5726","83.8377","85.3583","81.3493","","-2.58%"
"09/23/2022","83.7313","88.9951","88.9951","83.0827","","-5.69%"
"09/22/2022","88.7824","88.7399","91.3877","88.0168","","0.66%"
"09/21/2022","88.1976","88.9526","92.1428","87.7509","","-1.19%"
"09/20/2022","89.2610","90.5158","91.5472","88.3252","","-1.66%"
"09/19/2022","90.7710","91.0475","91.0794","86.9747","","0.71%"
"09/16/2022","90.1329","90.4307","91.6217","89.1972","","0.13%"
"09/15/2022","90.0160","93.8123","94.2589","89.4524","","-3.86%"
"09/14/2022","93.6315","92.5149","95.2904","91.1857","","1.33%"
"09/13/2022","92.3980","92.1640","94.5141","90.0266","","-0.59%"
"09/12/2022","92.9509","90.3775","94.2057","90.2818","","1.22%"
"09/09/2022","91.8344","88.4209","92.1640","88.2826","","3.96%"
"09/08/2022","88.3358","87.4107","88.9951","86.0283","","1.76%"
"09/07/2022","86.8045","90.7497","92.8552","86.6238","","-5.64%"
"09/06/2022","91.9939","93.9399","94.7374","91.3346","","0.03%"
"09/02/2022","91.9620","92.8552","94.7374","91.7493","","0.30%"
"09/01/2022","91.6855","94.3759","94.7481","91.0581","","-3.16%"
"08/31/2022","94.6736","97.5554","98.1084","93.5145","","-2.35%"
"08/30/2022","96.9493","101.8834","102.9574","95.8221","","-5.22%"
"08/29/2022","102.2875","99.0548","102.5427","98.3317","","4.11%"
"08/26/2022","98.2466","98.8846","99.5439","96.5026","","0.22%"
"08/25/2022","98.0339","101.1709","101.3198","97.8000","","-2.34%"
"08/24/2022","100.3840","98.7889","100.6392","98.2147","","1.23%"
"08/23/2022","99.1611","96.4282","99.5014","95.9603","","3.65%"
"08/22/2022","95.6732","94.7374","96.3963","91.5366","","-0.16%"
"08/19/2022","95.8221","95.0883","96.9812","93.1104","","0.49%"
"08/18/2022","95.3542","92.9297","96.2687","92.3129","","2.71%"
"08/17/2022","92.8339","91.3133","93.8123","90.5902","","1.68%"
"08/16/2022","91.3027","93.1104","95.1734","90.5370","","-2.88%"
"08/15/2022","94.0143","96.1305","96.1305","91.3133","","-2.71%"
"08/12/2022","96.6302","98.0339","99.0973","95.7051","","-1.96%"
"08/11/2022","98.5656","95.8869","99.2395","95.5627","","2.49%"
"08/10/2022","96.1730","94.5760","96.6251","91.8700","","1.69%"
"08/09/2022","94.5739","94.2518","96.7377","93.1152","","-0.29%"
"08/08/2022","94.8475","93.0374","94.9398","91.2546","","2.01%"
"08/05/2022","92.9808","92.9286","94.7775","90.9333","","0.53%"
"08/04/2022","92.4898","95.4252","95.9579","91.5706","","-2.34%"
"08/03/2022","94.7044","98.8515","100.8049","94.5372","","-3.98%"
"08/02/2022","98.6321","97.3472","100.6900","96.7518","","0.56%"
"08/01/2022","98.0785","101.8809","102.7479","96.5951","","-4.80%"
"07/29/2022","103.0195","101.6824","106.3622","100.7109","","2.28%"
"07/28/2022","100.7213","103.2180","104.2521","100.4393","","-0.86%"
"07/27/2022","101.5988","99.1544","102.3509","98.5485","","2.40%"
"07/26/2022","99.2171","101.7868","103.3433","99.0813","","-1.78%"
"07/25/2022","101.0138","98.0680","101.2228","97.1801","","2.11%"
"07/22/2022","98.9246","102.0689","102.3091","98.6008","","-1.71%"
"07/21/2022","100.6482","103.4269","103.9596","98.8515","","-3.53%"
"07/20/2022","104.3357","104.4402","105.1818","102.6225","","-0.85%"
"07/19/2022","105.2341","103.7194","105.4848","100.8989","","1.33%"
"07/18/2022","103.8552","98.1203","103.9910","97.8591","","5.13%"
"07/15/2022","98.7888","97.6188","100.2722","95.7490","","1.87%"
"07/14/2022","96.9712","97.9322","98.7052","92.2078","","-1.07%"
"07/13/2022","98.0158","97.1801","99.5723","96.2504","","0.56%"
"07/12/2022","97.4726","104.8789","104.9833","97.3264","","-7.81%"
"07/11/2022","105.7250","105.5161","105.9862","102.3927","","-0.32%"
"07/08/2022","106.0593","103.1344","106.4876","102.8419","","2.30%"
"07/07/2022","103.6776","97.8278","105.2341","97.8278","","4.50%"
"07/06/2022","99.2171","101.4003","103.0508","96.3444","","-1.60%"
"07/05/2022","100.8258","113.0477","113.0477","98.9560","","-8.42%"
"07/01/2022","110.0915","108.3157","110.9794","106.4980","","2.22%"
"06/30/2022","107.6993","112.0345","112.5672","107.3128","","-3.65%"
"06/29/2022","111.7838","113.2253","116.0353","111.5435","","-1.73%"
"06/28/2022","113.7476","112.2852","114.1550","111.7420","","2.36%"
"06/27/2022","111.1257","109.1200","111.9822","107.7516","","1.85%"
"06/24/2022","109.1096","105.9235","110.1333","105.3385","","2.83%"
"06/23/2022","106.1115","105.2967","109.1618","104.7118","","-2.32%"
"06/22/2022","108.6290","109.2245","109.6946","104.1477","","-3.12%"
"06/21/2022","112.1285","113.1000","113.7476","111.4913","","1.47%"
"06/17/2022","110.4989","117.0695","118.9498","108.9842","","-6.14%"
"06/16/2022","117.7276","116.8501","118.1454","113.1835","","1.76%"
"06/15/2022","115.6906","118.7827","119.1692","115.3981","","-2.41%"
"06/14/2022","118.5424","120.3914","122.9924","118.1977","","-1.59%"
"06/13/2022","120.4540","117.9629","121.8010","117.1208","","0.02%"
"06/10/2022","120.4251","120.4415","122.4938","118.1636","","-0.87%"
"06/09/2022","121.4769","122.4487","122.5523","120.8385","","-0.52%"
"06/08/2022","122.1112","119.5261","123.1174","119.5040","","2.26%"
"06/07/2022","119.4072","119.3172","120.2372","117.3072","","0.77%"
"06/06/2022","118.4972","119.5872","120.2072","117.6472","","-0.31%"
"06/03/2022","118.8672","116.5672","119.3972","115.2673","","1.71%"
"06/02/2022","116.8672","112.4773","117.5272","111.2574","","1.40%"
"06/01/2022","115.2573","115.5173","117.8572","114.6073","","0.51%"
"05/31/2022","114.6673","117.7072","119.8672","114.2373","","-0.35%"
"05/27/2022","115.0673","114.3073","115.2773","112.8973","","0.86%"
"05/26/2022","114.0873","110.2974","114.7873","110.2974","","3.41%"
"05/25/2022","110.3274","111.0174","111.6474","109.2674","","0.51%"
"05/24/2022","109.7674","109.4974","111.3774","108.6074","","-0.47%"
"05/23/2022","110.2874","110.7674","111.8474","109.2074","","0.01%"
"05/20/2022","110.2774","109.3674","110.9874","108.1374","","0.35%"
"05/19/2022","109.8874","107.7275","109.9974","103.2676","","2.66%"
"05/18/2022","107.0375","110.4674","112.3674","106.4575","","-2.36%"
"05/17/2022","109.6274","111.9074","113.1873","109.4374","","-1.96%"
"05/16/2022","111.8174","107.7375","112.4473","106.2875","","2.94%"
"05/13/2022","108.6274","105.5375","108.7174","104.6375","","4.05%"
"05/12/2022","104.3975","103.4676","105.5275","101.1076","","0.36%"
"05/11/2022","104.0275","99.7776","104.7075","99.5377","","5.67%"
"05/10/2022","98.4477","99.6976","102.7476","97.6577","","-3.26%"
"05/09/2022","101.7676","107.8975","108.9374","101.1876","","-6.06%"
"05/06/2022","108.3274","107.0375","109.4974","106.6775","","1.49%"
"05/05/2022","106.7375","106.2675","109.7174","104.9975","","0.49%"
"05/04/2022","106.2175","101.7776","106.6675","101.7276","","5.27%"
"05/03/2022","100.8976","103.6176","103.7576","100.6476","","-2.44%"
"05/02/2022","103.4176","102.0876","103.9575","98.9077","","0.47%"
"04/29/2022","102.9376","102.8176","105.9675","102.6176","","-0.51%"
"04/28/2022","103.4676","99.9876","103.7475","98.7577","","2.77%"
"04/27/2022","100.6776","101.3676","101.5276","98.6677","","0.27%"
"04/26/2022","100.4076","98.0977","101.4676","96.3677","","2.81%"
"04/25/2022","97.6677","98.3777","98.5677","94.5178","","-3.34%"
"04/22/2022","101.0476","102.2876","102.6776","100.5476","","-1.86%"
"04/21/2022","102.9576","102.2976","104.4675","101.4476","","1.58%"
"04/20/2022","101.3576","101.4276","103.0976","99.1976","","0.20%"
"04/19/2022","101.1576","106.3775","107.0275","100.6676","","-4.93%"
"04/18/2022","106.4075","106.7075","107.9674","104.5175","","0.92%"
"04/14/2022","105.4375","101.9976","105.8775","100.9076","","2.48%"
"04/13/2022","102.8876","99.8896","103.0412","98.8005","","3.53%"
"04/12/2022","99.3749","94.7146","100.0197","94.4599","","6.49%"
"04/11/2022","93.3177","95.0121","95.8106","92.0107","","-3.89%"
"04/08/2022","97.0938","95.4236","97.5039","94.2249","","2.32%"
"04/07/2022","94.8906","96.5606","97.6179","92.7463","","-0.21%"
"04/06/2022","95.0882","100.3748","102.7463","94.7819","","-5.62%"
"04/05/2022","100.7502","103.6652","104.0111","100.5625","","-1.28%"
"04/04/2022","102.0546","97.4993","102.4498","97.2621","","4.04%"
"04/01/2022","98.0922","98.9617","100.0487","96.6791","","-1.01%"
"03/31/2022","99.0902","102.0052","103.4281","98.7641","","-6.99%"
"03/30/2022","106.5407","103.6949","107.4399","103.4775","","3.43%"
"03/29/2022","103.0032","103.4874","106.5012","97.4795","","-1.62%"
"03/28/2022","104.7028","109.1889","109.7027","103.3490","","-6.97%"
"03/25/2022","112.5486","110.6118","112.6968","107.5387","","1.39%"
"03/24/2022","111.0071","114.6434","115.1276","110.4340","","-2.25%"
"03/23/2022","113.5664","108.5960","114.0209","107.7858","","5.18%"
"03/22/2022","107.9735","111.6494","111.6494","105.8688","","-0.64%"
"03/21/2022","108.6652","104.8806","108.7541","104.7324","","6.67%"
"03/18/2022","101.8668","102.6475","103.3886","99.7720","","1.42%"
"03/17/2022","100.4439","93.5764","101.0862","93.3590","","8.61%"
"03/16/2022","92.4796","94.0606","96.7681","91.9954","","-1.27%"
"03/15/2022","93.6653","94.6633","96.6100","91.1357","","-6.32%"
"03/14/2022","99.9795","101.7779","102.9538","96.8669","","-4.82%"
"03/11/2022","105.0388","101.6988","105.8293","100.8293","","3.21%"
"03/10/2022","101.7680","103.5071","109.5348","101.2740","","-1.96%"
"03/09/2022","103.8036","120.5031","121.2639","98.3688","","-12.20%"
"03/08/2022","118.2304","116.2837","123.4378","114.3173","","3.32%"
"03/07/2022","114.4260","120.0386","121.0762","110.7304","","3.29%"
"03/04/2022","110.7798","105.3352","110.9676","103.1415","","7.17%"
"03/03/2022","103.3688","108.1514","111.2344","102.0941","","-2.29%"
"03/02/2022","105.7897","104.0605","107.1237","100.6514","","6.84%"
"03/01/2022","99.0210","93.0626","101.5408","92.9637","","7.18%"
"02/28/2022","92.3906","92.8550","94.2582","91.4124","","4.02%"
"02/25/2022","88.8235","92.2029","92.4993","87.4697","","-1.15%"
"02/24/2022","89.8610","91.5309","97.2325","89.4559","","0.28%"
"02/23/2022","89.6140","89.5250","91.2147","88.2800","","0.33%"
"02/22/2022","89.3175","90.1179","92.0250","88.6258","","2.02%"
"02/18/2022","87.5488","86.5409","88.1910","84.8413","","0.46%"
"02/17/2022","87.1436","86.7879","88.4282","86.1357","","-1.80%"
"02/16/2022","88.7444","86.9756","89.7128","86.9164","","1.72%"
"02/15/2022","87.2424","89.9598","89.9598","86.1654","","-3.53%"
"02/14/2022","90.4341","89.9400","90.6021","87.7563","","2.03%"
"02/11/2022","88.6357","86.1271","89.8145","85.3053","","2.96%"
"02/10/2022","86.0898","85.9670","87.7608","85.4464","","0.05%"
"02/09/2022","86.0450","85.6512","86.7393","84.7998","","0.56%"
"02/08/2022","85.5678","87.4276","87.7090","84.8008","","-2.12%"
"02/07/2022","87.4219","87.6995","88.4270","86.8762","","-1.07%"
"02/04/2022","88.3696","87.0294","89.1833","86.7517","","2.26%"
"02/03/2022","86.4167","83.9851","86.4550","83.0565","","2.28%"
"02/02/2022","84.4925","84.5595","85.8614","83.4012","","0.07%"
"02/01/2022","84.4350","84.5499","84.9999","82.9608","","0.06%"
"01/31/2022","84.3872","84.2723","84.4542","82.7023","","1.53%"
"01/28/2022","83.1139","83.5065","84.9903","82.7980","","0.24%"
"01/27/2022","82.9129","83.1044","84.7414","82.6832","","-0.85%"
"01/26/2022","83.6213","81.4769","84.1766","81.4004","","2.04%"
"01/25/2022","81.9460","80.2803","82.0226","79.4570","","2.75%"
"01/24/2022","79.7538","82.1566","82.2524","78.5188","","-2.15%"
"01/21/2022","81.5057","80.0123","81.8886","79.9548","","-0.48%"
"01/20/2022","81.8982","81.9556","83.3629","81.4578","","-0.29%"
"01/19/2022","82.1375","82.4247","83.0661","81.4578","","1.14%"
"01/18/2022","81.2089","80.9409","81.5152","80.3760","","1.84%"
"01/14/2022","79.7442","77.9540","79.9644","77.7817","","2.06%"
"01/13/2022","78.1359","78.4710","78.7677","77.8774","","-0.49%"
"01/12/2022","78.5188","77.4275","78.8826","77.1212","","1.67%"
"01/11/2022","77.2265","74.9194","77.4849","74.7470","","3.82%"
"01/10/2022","74.3832","75.2353","75.5512","74.0961","","-0.94%"
"01/07/2022","75.0917","76.1160","76.3936","74.7757","","-0.56%"
"01/06/2022","75.5129","73.3302","76.1543","73.0430","","1.82%"
"01/05/2022","74.1631","73.1866","74.8045","73.0143","","0.95%"
"01/04/2022","73.4642","72.5452","74.0673","72.2676","","1.17%"
"01/03/2022","72.6122","71.9421","72.8994","70.8603","","1.30%"
"12/31/2021","71.6836","72.6984","73.4068","71.4539","","-2.26%"
"12/30/2021","73.3398","73.2823","73.7610","72.2006","","0.56%"
"12/29/2021","72.9281","72.3346","73.6940","71.8368","","0.77%"
"12/28/2021","72.3729","72.1910","73.2249","71.9134","","0.56%"
"12/27/2021","71.9708","69.8935","72.3346","69.1372","","2.40%"
"12/23/2021","70.2859","69.5871","70.3338","68.7925","","1.51%"
"12/22/2021","69.2425","68.0554","69.3095","67.5385","","2.13%"
"12/21/2021","67.7969","66.0451","68.1033","65.3941","","3.60%"
"12/20/2021","65.4419","65.6526","65.7387","63.1444","","-2.83%"
"12/17/2021","67.3470","68.4383","68.4383","66.4567","","-1.95%"
"12/16/2021","68.6872","68.1607","69.2138","67.5672","","1.98%"
"12/15/2021","67.3566","66.4854","67.5959","66.0355","","0.14%"
"12/14/2021","67.2608","67.2608","68.4479","66.1408","","-0.76%"
"12/13/2021","67.7778","69.1487","69.4355","67.3113","","-0.58%"
"12/10/2021","68.1717","67.5549","68.7865","67.1500","","0.99%"
"12/09/2021","67.5033","69.6377","69.6835","67.3221","","-1.93%"
"12/08/2021","68.8347","68.3832","69.4214","67.5374","","0.44%"
"12/07/2021","68.5337","66.6789","69.4183","66.4125","","3.68%"
"12/06/2021","66.0986","64.5577","66.4506","64.0821","","4.87%"
"12/03/2021","63.0263","63.9299","65.8228","62.5602","","-0.36%"
"12/02/2021","63.2546","63.0643","64.0250","59.6400","","1.42%"
"12/01/2021","62.3699","64.1867","66.0891","62.3129","","-0.92%"
"11/30/2021","62.9502","67.4588","67.4779","61.3617","","-5.39%"
"11/29/2021","66.5362","68.2388","69.3327","65.7086","","2.64%"
"11/26/2021","64.8240","72.8616","72.9187","64.4055","","-13.06%"
"11/24/2021","74.5643","74.8877","75.3443","74.2123","","-0.14%"
"11/23/2021","74.6689","72.6143","75.0018","71.6441","","2.28%"
"11/22/2021","73.0043","71.8914","73.3753","71.5109","","1.07%"
"11/19/2021","72.2338","75.2491","75.4584","71.4824","","-3.15%"
"11/18/2021","74.5833","73.2231","74.9352","72.7285","","1.11%"
"11/17/2021","73.7653","75.4108","75.6296","73.2326","","-2.75%"
"11/16/2021","75.8484","76.4096","76.7235","75.1255","","-0.01%"
"11/15/2021","75.8579","75.1540","75.9150","74.4787","","0.08%"
"11/12/2021","75.8008","76.1718","76.4096","74.8401","","-0.91%"
"11/11/2021","76.4952","76.3906","76.9613","75.1350","","0.45%"
"11/10/2021","76.1528","78.5878","78.9303","75.9055","","-3.03%"
"11/09/2021","78.5308","76.8567","78.5498","76.6379","","2.25%"
"11/08/2021","76.7996","77.1135","77.4369","76.2859","","0.76%"
"11/05/2021","76.2194","74.5453","76.5713","73.9840","","3.13%"
"11/04/2021","73.9079","74.8021","78.0266","73.5275","","-2.35%"
"11/03/2021","75.6867","76.9993","77.6366","75.4965","","-3.48%"
"11/02/2021","78.4166","78.7115","78.8161","77.5320","","-0.01%"
"11/01/2021","78.4261","77.6747","78.9969","77.1706","","0.82%"
"10/29/2021","77.7888","77.6081","77.9505","76.2479","","0.39%"
"10/28/2021","77.4844","75.8864","77.5415","75.5821","","-0.02%"
"10/27/2021","77.5035","78.6639","78.9208","77.2276","","-2.26%"
"10/26/2021","79.2917","78.5117","79.4249","77.9696","","0.91%"
"10/25/2021","78.5783","79.1015","79.7293","78.3691","","0.13%"
"10/22/2021","78.4737","77.5130","78.5213","76.6950","","1.40%"
"10/21/2021","77.3893","78.5593","78.6069","75.9245","","-1.24%"
"10/20/2021","78.3595","77.1135","78.4071","76.0957","","1.08%"
"10/19/2021","77.5225","76.7330","77.9505","76.2955","","0.94%"
"10/18/2021","76.7996","77.7318","78.1218","76.4001","","-0.17%"
"10/15/2021","76.9328","76.4477","77.1801","76.4096","","1.04%"
"10/14/2021","76.1433","75.3347","76.4667","75.2206","","1.18%"
"10/13/2021","75.2586","75.2738","75.7175","74.3220","","-0.12%"
"10/12/2021","75.3497","75.0039","76.1337","74.3937","","0.02%"
"10/11/2021","75.3383","75.2009","76.5944","75.0841","","1.51%"
"10/08/2021","74.2178","73.9626","74.9555","73.6341","","1.22%"
"10/07/2021","73.3207","71.8318","73.5735","70.2212","","1.12%"
"10/06/2021","72.5060","73.8544","74.6972","72.1689","","-1.90%"
"10/05/2021","73.9106","72.9461","74.4069","72.6090","","1.69%"
"10/04/2021","72.6839","70.7268","73.3769","70.5396","","2.29%"
"10/01/2021","71.0546","70.2024","71.1482","69.5282","","1.13%"
"09/30/2021","70.2586","69.9777","71.2231","68.5076","","0.27%"
"09/29/2021","70.0713","69.7062","70.9516","69.0600","","-0.61%"
"09/28/2021","70.5021","70.8017","71.7850","69.6500","","-0.21%"
"09/27/2021","70.6519","70.4365","70.9141","69.8466","","1.99%"
"09/24/2021","69.2754","68.5356","69.5376","68.1985","","0.93%"
"09/23/2021","68.6386","67.7772","68.8072","67.0748","","1.48%"
"09/22/2021","67.6367","66.6347","67.6835","66.4755","","2.47%"
"09/21/2021","66.0073","66.2321","66.9250","65.0148","","0.50%"
"09/20/2021","65.6796","66.7471","66.8407","65.3519","","-2.34%"
"09/17/2021","67.2528","67.8146","67.8333","66.5224","","-0.76%"
"09/16/2021","67.7678","67.5524","68.0955","66.7939","","0.06%"
"09/15/2021","67.7303","66.1665","68.2266","65.9605","","2.99%"
"09/14/2021","65.7639","66.0448","66.4381","65.3238","","0.06%"
"09/13/2021","65.7264","65.4923","66.1853","65.1459","","1.04%"
"09/10/2021","65.0522","63.5446","65.2676","63.5446","","2.28%"
